n,k,d
2.66752,-0.0290656,0.0005
2.54943,-0.0339601,0.0005
2.88955,-0.0709791,0.0005
2.24634,-0.0776003,0.0005
2.75441,-0.0479717,0.0005
2.14275,-0.0818521,0.0005
2.83077,-0.0804426,0.0005
2.07453,-0.0539074,0.0005
2.39095,-0.0317695,0.0005
2.17906,-0.0698511,0.0005
2.57493,-0.0735991,0.0005
2.26118,-0.0220053,0.0005
2.85973,-0.0522413,0.0005
2.10776,-0.0648558,0.0005
2.93609,-0.0975568,0.0005
2.6129,-0.0969283,0.0005
2.52496,-0.0655871,0.0005
2.78304,-0.04746,0.0005
2.57874,-0.0408626,0.0005
2.96745,-0.0645927,0.0005
2.19449,-0.0333587,0.0005
2.08529,-0.051455,0.0005
2.12856,-0.0221153,0.0005
2.71556,-0.0315394,0.0005
2.59889,-0.0478621,0.0005
2.06518,-0.0529966,0.0005
2.01952,-0.0293141,0.0005
2.48014,-0.0202707,0.0005
2.446,-0.00397937,0.0005
2.51526,-0.0587264,0.0005
2.42978,-0.0828782,0.0005
2.92433,-0.0225666,0.0005
2.88553,-0.0576621,0.0005
2.87349,-0.0497745,0.0005
2.36469,-0.0566971,0.0005
2.8061,-0.0883035,0.0005
2.33122,-0.057719,0.0005
2.36408,-0.0362409,0.0005
2.45869,-0.0699895,0.0005
2.74182,-0.00134366,0.0005
2.39934,-0.0331377,0.0005
2.61249,-0.0573043,0.0005
2.1652,-0.0612501,0.0005
2.54365,-0.0986928,0.0005
2.80321,-0.099832,0.0005
2.32737,-0.0115089,0.0005
2.68007,-0.0098833,0.0005
2.18355,-0.0618544,0.0005
2.8098,-0.0163658,0.0005
2.69649,-0.0140572,0.0005
2.65862,-0.0305463,0.0005
2.49504,-0.0834569,0.0005
2.16294,-0.0416251,0.0005
2.44843,-0.0380206,0.0005
2.15208,-0.0316058,0.0005
2.27602,-0.0512758,0.0005
2.52225,-0.000776706,0.0005
2.28726,-0.0769684,0.0005
2.19111,-0.0211067,0.0005
2.11511,-0.0869042,0.0005
2.29403,-0.0381927,0.0005
2.37813,-0.0813964,0.0005
2.82446,-0.00802875,0.0005
2.19976,-0.0425064,0.0005
2.71882,-0.0285998,0.0005
2.26628,-0.0177916,0.0005
2.05971,-0.0160497,0.0005
2.69144,-0.00783523,0.0005
2.89801,-0.0563671,0.0005
2.67372,-0.0422279,0.0005
2.42241,-0.071005,0.0005
2.70338,-0.0109452,0.0005
2.36518,-0.0896871,0.0005
2.16543,-0.0590187,0.0005
2.13787,-0.0981522,0.0005
2.88115,-0.0726893,0.0005
2.9832,-0.076028,0.0005
2.88353,-0.0288381,0.0005
2.70209,-0.0135273,0.0005
2.95779,-0.065165,0.0005
2.07093,-0.0627704,0.0005
2.37383,-0.0566728,0.0005
2.90235,-0.0141978,0.0005
2.77338,-0.073821,0.0005
2.42986,-0.0718176,0.0005
2.78696,-0.0120066,0.0005
2.44696,-0.0660191,0.0005
2.48471,-0.0613327,0.0005
2.75435,-0.0864967,0.0005
2.79525,-0.0642988,0.0005
2.63887,-0.00695609,0.0005
2.90013,-0.059831,0.0005
2.21272,-0.0373027,0.0005
2.59397,-0.0769828,0.0005
2.44656,-0.0667798,0.0005
2.08906,-0.0565593,0.0005
2.2047,-0.022526,0.0005
2.67087,-0.0361021,0.0005
2.36731,-0.0726613,0.0005
2.64634,-0.0619595,0.0005
2.12778,-0.0556064,0.0005
2.33229,-0.0861041,0.0005
2.65947,-0.0450516,0.0005
2.73687,-0.090649,0.0005
2.79959,-0.0303505,0.0005
2.99704,-0.0931487,0.0005
2.09778,-0.0511483,0.0005
2.64515,-0.0584795,0.0005
2.87821,-0.0850186,0.0005
2.95189,-0.0527755,0.0005
2.68336,-0.0696193,0.0005
2.6774,-0.0928252,0.0005
2.8944,-0.0605112,0.0005
2.29885,-0.0317221,0.0005
2.43912,-0.0224863,0.0005
2.96235,-0.01994,0.0005
2.59121,-0.0271968,0.0005
2.6031,-0.061789,0.0005
2.88812,-0.0122535,0.0005
2.01236,-0.0933471,0.0005
2.05618,-0.0306179,0.0005
2.31878,-0.0792523,0.0005
2.45902,-0.054591,0.0005
2.783,-0.0682568,0.0005
2.96769,-0.0809286,0.0005
2.57207,-0.0150329,0.0005
2.78594,-0.0236855,0.0005
2.51397,-0.031101,0.0005
2.1168,-0.0252631,0.0005
2.52569,-0.0787123,0.0005
2.25509,-0.0558744,0.0005
2.68546,-0.0569094,0.0005
2.36897,-0.0632493,0.0005
2.53292,-0.0242798,0.0005
2.84657,-0.0604826,0.0005
2.98137,-0.065411,0.0005
2.26401,-0.0552981,0.0005
2.17656,-0.0957966,0.0005
2.89501,-0.0300778,0.0005
2.50058,-0.0196913,0.0005
2.50767,-0.0345762,0.0005
2.83595,-0.0162152,0.0005
2.08069,-0.0980252,0.0005
2.32394,-0.0108808,0.0005
2.94719,-0.0464103,0.0005
2.1159,-0.094848,0.0005
2.05254,-0.0693619,0.0005
2.3692,-0.0957676,0.0005
2.47447,-0.0546416,0.0005
2.51548,-0.012235,0.0005
2.26244,-0.0422968,0.0005
2.84186,-0.0264445,0.0005
2.48477,-0.0699871,0.0005
2.25625,-0.0468964,0.0005
2.67692,-0.0924027,0.0005
2.88642,-0.0699052,0.0005
2.01189,-0.0661915,0.0005
2.52047,-0.0306806,0.0005
2.3316,-0.0942868,0.0005
2.61652,-0.00229213,0.0005
2.47836,-0.0242344,0.0005
2.94751,-0.075988,0.0005
2.86819,-0.0895484,0.0005
2.11771,-0.0553935,0.0005
2.905,-0.0445962,0.0005
2.85084,-0.00868667,0.0005
2.73888,-0.0531782,0.0005
2.44319,-0.0678434,0.0005
2.18094,-0.0431475,0.0005
2.36566,-0.00441038,0.0005
2.16489,-0.0878745,0.0005
2.76774,-0.036706,0.0005
2.00681,-0.0752106,0.0005
2.28735,-0.0742592,0.0005
2.54377,-0.0418132,0.0005
2.06781,-0.0337069,0.0005
2.90952,-0.0430675,0.0005
2.55602,-0.0660201,0.0005
2.71105,-0.0944838,0.0005
2.6601,-0.000253902,0.0005
2.80139,-0.061457,0.0005
2.39081,-0.0959344,0.0005
2.71407,-0.0530151,0.0005
2.88789,-0.0148447,0.0005
2.25715,-0.071517,0.0005
2.51301,-0.0185743,0.0005
2.02777,-0.0395634,0.0005
2.28138,-0.0851364,0.0005
2.02797,-0.00831549,0.0005
2.93933,-0.0222912,0.0005
2.13938,-0.0819086,0.0005
2.93668,-0.0943804,0.0005
2.58266,-0.0482307,0.0005
2.95688,-0.0918545,0.0005
2.14702,-0.0894579,0.0005
2.48628,-0.039544,0.0005
2.22834,-0.0886734,0.0005
2.70639,-0.0355556,0.0005
2.35644,-0.0308564,0.0005
2.34572,-0.0198523,0.0005
2.40252,-0.0589236,0.0005
2.61908,-0.0981504,0.0005
2.44488,-0.0491584,0.0005
2.75109,-0.0321717,0.0005
2.53914,-0.0687734,0.0005
2.77995,-0.0588098,0.0005
2.99791,-0.0328253,0.0005
2.72616,-0.0763651,0.0005
2.54056,-0.0312078,0.0005
2.06986,-0.0950002,0.0005
2.68198,-0.0931029,0.0005
2.85787,-0.0589873,0.0005
2.37664,-0.0600722,0.0005
2.05202,-0.00632751,0.0005
2.11872,-0.0747533,0.0005
2.9859,-0.0333338,0.0005
2.869,-0.0576352,0.0005
2.64498,-0.0151898,0.0005
2.41536,-0.0668176,0.0005
2.50789,-0.0426839,0.0005
2.24421,-0.026933,0.0005
2.39214,-0.0970263,0.0005
2.56013,-0.0719965,0.0005
2.79924,-0.0798428,0.0005
2.1341,-0.0553942,0.0005
2.95997,-0.0889055,0.0005
2.72377,-0.0825071,0.0005
2.04256,-0.0546084,0.0005
2.68977,-0.0770096,0.0005
2.60769,-0.00668279,0.0005
2.82901,-0.0813914,0.0005
2.59086,-0.0203712,0.0005
2.24218,-0.0723629,0.0005
2.85839,-0.0862898,0.0005
2.10055,-0.071283,0.0005
2.58771,-0.00222977,0.0005
2.8228,-0.0959879,0.0005
2.59013,-0.0893116,0.0005
2.65943,-0.03499,0.0005
2.51345,-0.0280854,0.0005
2.06225,-0.0873127,0.0005
2.80768,-0.0926078,0.0005
2.32385,-0.0834543,0.0005
2.01314,-0.0437688,0.0005
2.14967,-0.0185872,0.0005
2.50163,-0.0576225,0.0005
2.44265,-0.0396877,0.0005
2.57909,-0.0359172,0.0005
2.96416,-0.0196772,0.0005
2.15327,-0.0429958,0.0005
2.0851,-0.0857046,0.0005
2.74932,-0.0101653,0.0005
2.47571,-0.0992794,0.0005
2.36612,-0.0391649,0.0005
2.51299,-0.0468417,0.0005
2.52721,-0.0302777,0.0005
2.72263,-0.0683459,0.0005
2.33438,-0.0267077,0.0005
2.84908,-0.057574,0.0005
2.56064,-0.023087,0.0005
2.96825,-0.0528823,0.0005
2.83444,-0.0583058,0.0005
2.75562,-0.0566686,0.0005
2.64694,-0.0689738,0.0005
2.48687,-0.041147,0.0005
2.76496,-0.045272,0.0005
2.1418,-0.0830985,0.0005
2.54324,-0.0765348,0.0005
2.0389,-0.0205672,0.0005
2.27495,-0.0298197,0.0005
2.84769,-0.0855055,0.0005
2.95991,-0.0233796,0.0005
2.82804,-0.0239875,0.0005
2.94517,-0.0196429,0.0005
2.04049,-0.0676534,0.0005
2.12891,-0.000433582,0.0005
2.43641,-0.0339149,0.0005
2.69567,-0.00778908,0.0005
2.43763,-0.057323,0.0005
2.74155,-0.0686797,0.0005
2.74879,-0.0199418,0.0005
2.2349,-0.0366717,0.0005
2.67651,-0.0316078,0.0005
2.10422,-0.0607779,0.0005
2.06233,-0.0840336,0.0005
2.53836,-0.080927,0.0005
2.62816,-0.0656516,0.0005
2.04226,-0.0317952,0.0005
2.40067,-0.0714855,0.0005
2.27168,-0.0605016,0.0005
2.18687,-0.0648285,0.0005
2.0048,-0.099511,0.0005
2.98619,-0.0301457,0.0005
2.16914,-0.0153552,0.0005
2.36282,-0.0293834,0.0005
2.85186,-0.0507951,0.0005
2.25702,-0.0947494,0.0005
2.24581,-0.0800903,0.0005
2.9696,-0.0415275,0.0005
2.11793,-0.000254924,0.0005
2.01043,-0.0864317,0.0005
2.7988,-0.052988,0.0005
2.17104,-0.0172172,0.0005
2.78948,-0.0777316,0.0005
2.36181,-0.00373994,0.0005
2.24446,-0.0667705,0.0005
2.08043,-0.0390381,0.0005
2.04805,-0.0215233,0.0005
2.64014,-0.055614,0.0005
2.55907,-0.0655392,0.0005
2.19321,-0.0443242,0.0005
2.89884,-0.0405749,0.0005
2.89804,-0.0580848,0.0005
2.81197,-0.0756956,0.0005
2.64876,-0.053311,0.0005
2.36837,-0.0404645,0.0005
2.97452,-0.0885262,0.0005
2.29601,-0.033795,0.0005
2.34764,-0.099746,0.0005
2.73726,-0.0667966,0.0005
2.74535,-0.0934396,0.0005
2.30917,-0.032718,0.0005
2.61723,-0.0236082,0.0005
2.97052,-0.0141018,0.0005
2.21799,-0.0794412,0.0005
2.48732,-0.0387956,0.0005
2.40044,-0.00991933,0.0005
2.90178,-0.00767455,0.0005
2.22209,-0.0717763,0.0005
2.97912,-0.00851869,0.0005
2.77234,-0.0961811,0.0005
2.34784,-0.0847069,0.0005
2.95019,-0.050989,0.0005
2.97925,-0.0577124,0.0005
2.46596,-0.0444231,0.0005
2.95048,-0.0797821,0.0005
2.14979,-0.0752667,0.0005
2.29313,-0.0306749,0.0005
2.73514,-0.0209912,0.0005
2.29078,-0.0563367,0.0005
2.17215,-0.0019935,0.0005
2.66147,-0.0695992,0.0005
2.57764,-0.0300718,0.0005
2.75056,-0.0348967,0.0005
2.3497,-0.0729113,0.0005
2.85636,-0.0518153,0.0005
2.89562,-0.0829721,0.0005
2.35821,-0.0180583,0.0005
2.23317,-0.05869,0.0005
2.34411,-0.0132406,0.0005
2.48226,-0.0366859,0.0005
2.88479,-0.0125906,0.0005
2.03537,-0.0997,0.0005
2.33869,-0.0672387,0.0005
2.99669,-0.0896356,0.0005
2.32287,-0.0218008,0.0005
2.52489,-0.0410763,0.0005
2.88428,-0.070288,0.0005
2.38399,-0.0300911,0.0005
2.8038,-0.00733099,0.0005
2.69825,-0.0722646,0.0005
2.28666,-0.0980619,0.0005
2.89708,-0.0940253,0.0005
2.53703,-0.0263407,0.0005
2.50892,-0.0523507,0.0005
2.97403,-0.0741621,0.0005
2.25139,-0.0483617,0.0005
2.50329,-0.0425013,0.0005
2.55093,-0.0845106,0.0005
2.94136,-0.0248802,0.0005
2.16357,-0.010779,0.0005
2.10811,-0.0595756,0.0005
2.25606,-0.058353,0.0005
2.90855,-0.020362,0.0005
2.66649,-0.0154552,0.0005
2.10925,-0.0361069,0.0005
2.6302,-0.0558662,0.0005
2.25528,-0.0398563,0.0005
2.63542,-0.045651,0.0005
2.89757,-0.00942921,0.0005
2.84483,-0.0941928,0.0005
2.31524,-0.0716387,0.0005
2.18919,-0.0853073,0.0005
2.27591,-0.0363427,0.0005
2.00636,-0.0539156,0.0005
2.6079,-0.0179689,0.0005
2.01355,-0.0264568,0.0005
2.49788,-0.016247,0.0005
2.01226,-0.0343963,0.0005
2.31994,-0.0525281,0.0005
2.44899,-0.0202606,0.0005
2.51018,-0.00304813,0.0005
2.72752,-0.090911,0.0005
2.13689,-0.0780415,0.0005
2.38934,-0.0235451,0.0005
2.46997,-0.0716807,0.0005
2.58138,-0.0676859,0.0005
2.67462,-0.0645066,0.0005
2.4489,-0.0616479,0.0005
2.62987,-0.0886653,0.0005
2.37993,-0.0712078,0.0005
2.99578,-0.0620427,0.0005
2.80636,-0.0152539,0.0005
2.85541,-0.0455238,0.0005
2.8328,-0.0194264,0.0005
2.91118,-0.0773437,0.0005
2.44409,-0.0722976,0.0005
2.95615,-0.00514764,0.0005
2.68326,-0.0914882,0.0005
2.53715,-0.0217814,0.0005
2.01845,-0.00239381,0.0005
2.51059,-0.0137536,0.0005
2.60198,-0.0485251,0.0005
2.04962,-0.0738814,0.0005
2.8366,-0.0030262,0.0005
2.49499,-0.00680409,0.0005
2.76417,-0.0836603,0.0005
2.12572,-0.0161404,0.0005
2.9197,-0.0212878,0.0005
2.08668,-0.0962194,0.0005
2.71294,-0.0928714,0.0005
2.8373,-0.024724,0.0005
2.38877,-0.0230939,0.0005
2.08284,-0.0921876,0.0005
2.54686,-0.000638463,0.0005
2.82389,-0.0500533,0.0005
2.31629,-0.0356791,0.0005
2.43935,-0.083591,0.0005
2.51316,-0.0616404,0.0005
2.58884,-0.0485397,0.0005
2.8741,-0.0544077,0.0005
2.6749,-0.0787108,0.0005
2.85727,-0.0666364,0.0005
2.92762,-0.0829954,0.0005
2.9905,-0.0426291,0.0005
2.87225,-0.0677755,0.0005
2.28615,-0.0522664,0.0005
2.87436,-0.0951816,0.0005
2.60676,-0.0505168,0.0005
2.79824,-0.00409586,0.0005
2.03303,-0.0338715,0.0005
2.16425,-0.0125258,0.0005
2.9933,-0.0868639,0.0005
2.32917,-0.0306614,0.0005
2.57978,-0.0832297,0.0005
2.94891,-0.0224908,0.0005
2.20311,-0.0855138,0.0005
2.16452,-0.0972199,0.0005
2.12472,-0.0155023,0.0005
2.2449,-0.0455151,0.0005
2.39769,-0.0169468,0.0005
2.93783,-0.0339788,0.0005
2.18942,-0.0309579,0.0005
2.69707,-0.0797153,0.0005
2.24529,-0.0774602,0.0005
2.21398,-0.0283717,0.0005
2.22347,-0.0600766,0.0005
2.75894,-0.0414175,0.0005
2.46143,-0.0606733,0.0005
2.4602,-0.0398734,0.0005
2.16165,-0.0197722,0.0005
2.76498,-0.0145201,0.0005
2.19272,-0.00627747,0.0005
2.27623,-0.00327151,0.0005
2.83481,-0.0595562,0.0005
2.77542,-0.0262793,0.0005
2.86765,-0.0952203,0.0005
2.8296,-0.0922485,0.0005
2.7114,-0.0426982,0.0005
2.18411,-0.0204381,0.0005
2.01863,-0.0369262,0.0005
2.67171,-0.000629553,0.0005
2.41519,-0.0261779,0.0005
2.16975,-0.00988703,0.0005
2.23106,-0.0105487,0.0005
2.6286,-0.0714653,0.0005
2.68402,-0.0447462,0.0005
2.88024,-0.0278315,0.0005
2.54592,-0.0574956,0.0005
2.95477,-0.0882335,0.0005
2.93417,-0.0220593,0.0005
2.31078,-0.0124961,0.0005
2.04084,-0.00863533,0.0005
2.08957,-0.0665515,0.0005
2.17043,-0.0330771,0.0005
2.35304,-0.0992157,0.0005
2.28372,-0.0486954,0.0005
2.44466,-0.0518858,0.0005
2.95824,-0.0697843,0.0005
2.29536,-0.022114,0.0005
2.64215,-0.0691618,0.0005
2.88227,-0.0136113,0.0005
2.08735,-0.0510607,0.0005
2.79955,-0.0891277,0.0005
2.8208,-0.00654607,0.0005
2.84004,-0.0381892,0.0005
2.62932,-0.0872036,0.0005
2.58271,-0.0955096,0.0005
2.88743,-0.095808,0.0005
2.96947,-0.096919,0.0005
2.78296,-0.0673825,0.0005
2.33119,-0.0758537,0.0005
2.79318,-0.019182,0.0005
2.17185,-0.0892615,0.0005
2.14254,-0.0581619,0.0005
2.65499,-0.012792,0.0005
2.38175,-0.0118007,0.0005
2.01152,-0.0231349,0.0005
2.32744,-0.0927942,0.0005
2.00355,-0.0431575,0.0005
2.03961,-0.0926307,0.0005
2.1876,-0.054094,0.0005
2.01452,-0.0956474,0.0005
2.93204,-0.0624207,0.0005
2.95348,-0.0259261,0.0005
2.98174,-0.0220982,0.0005
2.12001,-0.0487906,0.0005
2.80679,-0.0526972,0.0005
2.61856,-0.0756623,0.0005
2.48187,-0.0713564,0.0005
2.64806,-0.0525672,0.0005
2.25911,-0.0690358,0.0005
2.16638,-0.023109,0.0005
2.92202,-0.0194606,0.0005
2.86464,-0.0394827,0.0005
2.25077,-0.0616232,0.0005
2.55422,-0.0459181,0.0005
2.95449,-0.0509705,0.0005
2.20875,-0.00986494,0.0005
2.6218,-0.00751059,0.0005
2.82628,-0.0282861,0.0005
2.09489,-0.0735338,0.0005
2.21211,-0.00684245,0.0005
2.50134,-0.0763566,0.0005
2.85372,-0.020452,0.0005
2.31852,-0.0673809,0.0005
2.29443,-0.0914192,0.0005
2.86588,-0.0346452,0.0005
2.01705,-0.076684,0.0005
2.69012,-0.00666263,0.0005
2.32743,-0.0874681,0.0005
2.81572,-0.0978479,0.0005
2.07773,-0.0669539,0.0005
2.67654,-0.0919312,0.0005
2.4435,-0.0540027,0.0005
2.03657,-0.0148806,0.0005
2.15725,-0.00268297,0.0005
2.35832,-0.0278973,0.0005
2.41319,-0.0324797,0.0005
2.50816,-0.0433596,0.0005
2.46213,-0.089939,0.0005
2.10825,-0.0733206,0.0005
2.76436,-0.0473923,0.0005
2.37248,-0.0943366,0.0005
2.20364,-0.0572635,0.0005
2.53612,-0.0884667,0.0005
2.27372,-0.09525,0.0005
2.14362,-0.0411497,0.0005
2.94389,-0.0192712,0.0005
2.00602,-0.0017344,0.0005
2.66286,-0.000986982,0.0005
2.1265,-0.0182814,0.0005
2.36448,-0.00443318,0.0005
2.57273,-0.0944369,0.0005
2.60865,-0.0588068,0.0005
2.02025,-0.0441417,0.0005
2.36339,-0.0760139,0.0005
2.69591,-0.0439191,0.0005
2.26395,-0.0584249,0.0005
2.83986,-0.0972378,0.0005
2.16984,-0.0766599,0.0005
2.75041,-0.0433824,0.0005
2.65231,-0.0914689,0.0005
2.03949,-0.083063,0.0005
2.86751,-0.0248479,0.0005
2.12055,-0.0055126,0.0005
2.43671,-0.0311526,0.0005
2.99393,-0.0844434,0.0005
2.063,-0.0230151,0.0005
2.54558,-0.0574644,0.0005
2.69316,-0.0977223,0.0005
2.21186,-0.0822535,0.0005
2.10047,-0.0338452,0.0005
2.5451,-0.00767786,0.0005
2.53351,-0.0772442,0.0005
2.39603,-0.0821492,0.0005
2.93018,-0.0482283,0.0005
2.9088,-0.09995,0.0005
2.4047,-0.0828977,0.0005
2.70993,-0.0988171,0.0005
2.47501,-0.0266048,0.0005
2.20787,-0.0598967,0.0005
2.05505,-0.044053,0.0005
2.81038,-0.0233557,0.0005
2.16928,-0.0785675,0.0005
2.60623,-0.0806121,0.0005
2.39079,-0.0826134,0.0005
2.3156,-0.0295705,0.0005
2.43214,-0.0814241,0.0005
2.87909,-0.053936,0.0005
2.96621,-0.0841724,0.0005
2.07764,-0.098615,0.0005
2.55397,-0.0886716,0.0005
2.22464,-0.0180205,0.0005
2.02925,-0.0675851,0.0005
2.09492,-0.0130567,0.0005
2.59648,-0.0763949,0.0005
2.84517,-0.00657059,0.0005
2.7215,-0.0270338,0.0005
2.89799,-0.0550048,0.0005
2.57995,-0.0267345,0.0005
2.93584,-0.0846144,0.0005
2.19814,-0.0542923,0.0005
2.71989,-0.094876,0.0005
2.82829,-0.0645323,0.0005
2.83671,-0.0663625,0.0005
2.41185,-0.0523633,0.0005
2.69013,-0.0969569,0.0005
2.88386,-0.0203321,0.0005
2.51668,-0.0419579,0.0005
2.12803,-0.0631947,0.0005
2.56225,-0.0232171,0.0005
2.3811,-0.00807257,0.0005
2.0513,-0.0962408,0.0005
2.18222,-0.0245271,0.0005
2.83231,-0.0556637,0.0005
2.31327,-0.0449859,0.0005
2.15109,-0.00583697,0.0005
2.73577,-0.0139026,0.0005
2.49543,-0.00460266,0.0005
2.07899,-0.0416819,0.0005
2.70445,-0.0524083,0.0005
2.08992,-0.0810494,0.0005
2.20306,-0.0334491,0.0005
2.28412,-0.048762,0.0005
2.83552,-0.0384578,0.0005
2.34355,-0.0217842,0.0005
2.56631,-0.043881,0.0005
2.94477,-0.0329569,0.0005
2.79215,-0.033649,0.0005
2.77298,-0.025301,0.0005
2.90416,-0.0900898,0.0005
2.6445,-0.0178259,0.0005
2.04441,-0.0750715,0.0005
2.37663,-0.0300402,0.0005
2.24271,-0.0279817,0.0005
2.26289,-0.0460889,0.0005
2.10965,-0.0232994,0.0005
2.7585,-0.0638639,0.0005
2.7535,-0.0221945,0.0005
2.77329,-0.0145913,0.0005
2.30132,-0.0529038,0.0005
2.31147,-0.0234833,0.0005
2.66851,-0.0815995,0.0005
2.17026,-0.0828283,0.0005
2.25045,-0.062489,0.0005
2.53004,-0.0830794,0.0005
2.94373,-0.0295842,0.0005
2.01772,-0.000388798,0.0005
2.05824,-0.0263822,0.0005
2.01236,-0.0760725,0.0005
2.81534,-0.0560088,0.0005
2.68673,-0.0747931,0.0005
2.49773,-0.0367574,0.0005
2.56245,-0.0202827,0.0005
2.53079,-0.02767,0.0005
2.44458,-0.0410776,0.0005
2.02413,-0.090188,0.0005
2.04293,-0.0433868,0.0005
2.3216,-0.089991,0.0005
2.35381,-0.0624195,0.0005
2.11099,-0.0935292,0.0005
2.59807,-0.0413184,0.0005
2.16801,-0.0169706,0.0005
2.58928,-0.0424292,0.0005
2.12804,-0.0904602,0.0005
2.40777,-0.0416771,0.0005
2.69886,-0.067629,0.0005
2.77442,-0.0363754,0.0005
2.21292,-0.0189098,0.0005
2.60003,-0.0476159,0.0005
2.35462,-0.0887366,0.0005
2.76232,-0.0268485,0.0005
2.22177,-0.0310434,0.0005
2.14108,-0.0611615,0.0005
2.83214,-0.00116854,0.0005
2.84801,-0.0398878,0.0005
2.94399,-0.00617653,0.0005
2.19501,-0.0151838,0.0005
2.10403,-0.0309209,0.0005
2.45818,-0.0183644,0.0005
2.2558,-0.00156437,0.0005
2.88608,-0.0491189,0.0005
2.47401,-0.00407969,0.0005
2.0084,-0.0741029,0.0005
2.597,-0.0709264,0.0005
2.75492,-0.0378719,0.0005
2.28723,-0.0901674,0.0005
2.35627,-0.0375373,0.0005
2.03598,-0.00335717,0.0005
2.2923,-0.0413863,0.0005
2.74698,-0.0187596,0.0005
2.49323,-0.0379727,0.0005
2.90582,-0.059923,0.0005
2.2555,-0.0310793,0.0005
2.98311,-0.0918621,0.0005
2.64355,-0.0389411,0.0005
2.64815,-0.0892222,0.0005
2.80414,-0.0874471,0.0005
2.81342,-0.00372613,0.0005
2.01521,-0.0254532,0.0005
2.37967,-0.0235023,0.0005
2.46988,-0.0973132,0.0005
2.19026,-0.094868,0.0005
2.36946,-0.0277306,0.0005
2.08174,-0.0110849,0.0005
2.31314,-0.0992845,0.0005
2.24995,-0.0770099,0.0005
2.49517,-0.0706297,0.0005
2.64746,-0.0153638,0.0005
2.19379,-0.075986,0.0005
2.8987,-0.026357,0.0005
2.72069,-0.0212387,0.0005
2.11622,-0.00875713,0.0005
2.38084,-0.0652725,0.0005
2.60305,-0.0558201,0.0005
2.34131,-0.0665403,0.0005
2.51879,-0.0605074,0.0005
2.55624,-0.0504757,0.0005
2.58211,-0.0862116,0.0005
2.62562,-0.0478557,0.0005
2.24747,-0.0415585,0.0005
2.40349,-0.0927797,0.0005
2.17929,-0.0492374,0.0005
2.3246,-0.0883238,0.0005
2.27336,-0.0831923,0.0005
2.8095,-0.0778592,0.0005
2.29719,-0.0456583,0.0005
2.72028,-0.0359828,0.0005
2.74308,-0.0791181,0.0005
2.27569,-0.0747178,0.0005
2.32783,-0.0121127,0.0005
2.50286,-0.00406806,0.0005
2.67963,-0.0172672,0.0005
2.55939,-0.0223617,0.0005
2.8188,-0.0854047,0.0005
2.58655,-0.0956907,0.0005
2.18391,-0.0596269,0.0005
2.97654,-0.0851612,0.0005
2.91452,-0.0358225,0.0005
2.30709,-0.0744387,0.0005
2.33199,-0.011581,0.0005
2.14625,-0.0847549,0.0005
2.23211,-0.00369111,0.0005
2.83587,-0.0630514,0.0005
2.47908,-0.0507828,0.0005
2.46341,-0.0513608,0.0005
2.17702,-0.0543173,0.0005
2.02224,-0.0575784,0.0005
2.56366,-0.0334022,0.0005
2.0635,-0.0310054,0.0005
2.60222,-0.0226117,0.0005
2.50441,-0.0375335,0.0005
2.80324,-0.0236493,0.0005
2.62031,-0.0159315,0.0005
2.63911,-0.0927414,0.0005
2.46381,-0.0877431,0.0005
2.60697,-0.00664218,0.0005
2.26693,-0.0334478,0.0005
2.94555,-0.067363,0.0005
2.70599,-0.0388895,0.0005
2.72901,-0.006189,0.0005
2.87609,-0.0556157,0.0005
2.32935,-0.0585117,0.0005
2.10817,-0.0567027,0.0005
2.31086,-0.0969597,0.0005
2.8915,-0.0840855,0.0005
2.01471,-0.0233294,0.0005
2.16551,-0.0112582,0.0005
2.63017,-0.0167428,0.0005
2.97587,-0.0168233,0.0005
2.59051,-0.0335142,0.0005
2.84538,-0.0293463,0.0005
2.03232,-0.0961196,0.0005
2.8506,-0.0816638,0.0005
2.25597,-0.0809199,0.0005
2.29679,-0.0787225,0.0005
2.31811,-0.0679235,0.0005
2.7479,-0.0553752,0.0005
2.37353,-0.028842,0.0005
2.96949,-0.0292817,0.0005
2.67187,-0.0645243,0.0005
2.00058,-0.0929841,0.0005
2.09864,-0.0468952,0.0005
2.15905,-0.0386339,0.0005
2.39888,-0.0851678,0.0005
2.89879,-0.0549113,0.0005
2.3517,-0.0225473,0.0005
2.15145,-0.0888064,0.0005
2.79844,-0.0570836,0.0005
2.09539,-0.0542025,0.0005
2.19414,-0.0184961,0.0005
2.18087,-0.0933896,0.0005
2.7329,-0.00878329,0.0005
2.37898,-0.0960701,0.0005
2.89886,-0.00983729,0.0005
2.89718,-0.0766347,0.0005
2.34903,-0.0337794,0.0005
2.08214,-0.0430297,0.0005
2.92921,-0.0823658,0.0005
2.01802,-0.0613012,0.0005
2.27714,-0.0082251,0.0005
2.28635,-0.0904412,0.0005
2.99607,-0.0981012,0.0005
2.8988,-0.00404082,0.0005
2.27852,-0.0639756,0.0005
2.8854,-0.0224922,0.0005
2.89472,-0.0102336,0.0005
2.04972,-0.0910922,0.0005
2.45689,-0.00701085,0.0005
2.14486,-0.00613321,0.0005
2.75028,-0.0160563,0.0005
2.79121,-0.06694,0.0005
2.33201,-0.0080072,0.0005
2.61954,-0.0219097,0.0005
2.49396,-0.00259928,0.0005
2.92909,-0.02199,0.0005
2.83396,-0.0624761,0.0005
